# enricher v3.3.1
# Feature file:  miniexExample_featureFileGO.out
# Gene set file: miniexExample_setFileRegulons.out
# Input: n_gen=1548,  n_set=61, n_ftr=2392
# Options: min-hits=2 fdr=0.05 find-depleted=0
#          min-genes=1 max-genes=1548
#          min-information-content=0 max-information-content=1
# Background: 4999 genes used in background (from background file 'miniexExample_expressedGenes.txt')
set_id	ftr_id	p-val	q-val	enr_fold	set_size	ftr_size	ftr_ic	n_hits	hits
AT5G59780_Cluster_21	GO:0071456	0.00660577	0.0128977	5.26211	100	38	0.504734	4	AT4G27657,AT1G66180,AT1G18300,AT5G04340
AT5G59780_Cluster_21	GO:0071495	0.000307589	0.00112104	5.30197	100	66	0.429569	7	AT2G30360,AT2G01570,AT4G34410,AT1G61660,AT1G69260,AT1G28370,AT3G50060
AT5G59780_Cluster_21	GO:0097305	0.0133015	0.0222724	3.52042	100	71	0.419627	5	AT2G30360,AT2G01570,AT2G32240,AT1G61660,AT1G69260
AT5G59780_Cluster_21	GO:0097306	0.0144647	0.023653	5.76808	100	26	0.556403	3	AT2G30360,AT1G61660,AT1G69260
AT5G59780_Cluster_21	GO:1901700	6.37919e-08	6.48546e-07	4.45455	100	202	0.277267	18	AT4G25490,AT2G30360,AT5G13420,AT5G59780,AT2G04240,AT2G01570,AT4G34410,AT2G32240,AT1G66180,AT3G10985,AT1G61660,AT1G69260,AT5G54160,AT4G39090,AT5G09980,AT5G08790,AT3G50930,AT3G50060
AT5G59780_Cluster_21	GO:1901701	0.00161816	0.00429888	4.68656	100	64	0.433759	6	AT2G30360,AT5G59780,AT2G01570,AT1G61660,AT1G69260,AT3G50930
AT5G59780_Cluster_21	GO:0065008	5.8389e-06	3.70379e-05	6.71507	100	67	0.427522	9	AT4G34600,AT3G13730,AT2G38120,AT5G56970,AT5G54160,AT1G71050,AT5G34850,AT5G08790,AT5G04340
AT5G59780_Cluster_21	GO:0010035	7.24859e-08	7.2884e-07	5.3946	100	139	0.32816	15	AT4G25490,AT2G30360,AT5G13420,AT5G59780,AT4G34600,AT1G11840,AT2G32240,AT3G10985,AT1G61660,AT4G39090,AT5G12170,AT1G71050,AT2G45290,AT4G13930,AT3G13110
AT5G59780_Cluster_21	GO:0010038	1.49883e-07	1.41256e-06	7.53274	100	73	0.415844	11	AT2G30360,AT5G13420,AT5G59780,AT4G34600,AT1G11840,AT2G32240,AT5G12170,AT1G71050,AT2G45290,AT4G13930,AT3G13110
AT5G59780_Cluster_21	GO:0046686	6.05779e-06	3.82457e-05	7.84157	100	51	0.464673	8	AT5G13420,AT1G11840,AT2G32240,AT5G12170,AT1G71050,AT2G45290,AT4G13930,AT3G13110
AT5G59780_Cluster_21	GO:0009733	0.000277545	0.00102522	8.33167	100	30	0.536919	5	AT2G38120,AT4G34410,AT2G22670,AT4G32280,AT3G50060
AT5G59780_Cluster_21	GO:0008152	2.26153e-13	7.74614e-12	4.05647	100	419	0.17793	34	AT4G25490,AT2G30360,AT5G13420,AT5G59780,AT4G22570,AT2G04240,AT3G13730,AT1G11840,AT5G03300,AT2G01570,AT4G34410,AT5G56970,AT2G32720,AT5G63450,AT2G32120,AT2G22670,AT2G30490,AT2G27820,AT1G61660,AT5G54160,AT5G34850,AT1G51680,AT5G04590,AT1G79180,AT4G15340,AT5G08790,AT5G16600,AT5G16000,AT1G28370,AT5G07460,AT3G13110,AT3G50060,AT2G40890,AT5G04340
AT5G59780_Cluster_21	GO:0009058	3.48023e-10	6.1755e-09	4.59908	100	250	0.248241	23	AT4G25490,AT5G13420,AT5G59780,AT4G22570,AT3G13730,AT5G03300,AT2G01570,AT2G32720,AT2G32120,AT2G22670,AT2G30490,AT2G27820,AT1G61660,AT5G54160,AT1G79180,AT4G15340,AT5G08790,AT5G16600,AT1G28370,AT3G13110,AT3G50060,AT2G40890,AT5G04340
AT5G59780_Cluster_21	GO:0009723	0.0043081	0.00920673	8.82176	100	17	0.614252	3	AT2G38120,AT2G01570,AT1G28370
AT5G59780_Cluster_21	GO:0010817	0.00243837	0.00595401	6.89517	100	29	0.541535	4	AT3G13730,AT2G38120,AT5G56970,AT5G54160
AT5G59780_Cluster_21	GO:0042445	0.00359968	0.00798942	9.37312	100	16	0.622506	3	AT3G13730,AT5G56970,AT5G54160
AT5G59780_Cluster_21	GO:0042446	0.0193728	0.0298271	9.08909	100	11	0.673521	2	AT3G13730,AT5G54160
AT5G59780_Cluster_21	GO:0044237	4.45779e-13	1.43648e-11	4.09347	100	403	0.183231	33	AT4G25490,AT2G30360,AT5G13420,AT5G59780,AT4G22570,AT2G04240,AT1G11840,AT5G03300,AT2G01570,AT4G34410,AT5G56970,AT2G32720,AT5G63450,AT2G32120,AT2G22670,AT2G30490,AT2G27820,AT1G61660,AT5G54160,AT5G34850,AT1G51680,AT5G04590,AT1G79180,AT4G15340,AT5G08790,AT5G16600,AT5G16000,AT1G28370,AT5G07460,AT3G13110,AT3G50060,AT2G40890,AT5G04340
AT5G59780_Cluster_21	GO:0044249	1.0535e-09	1.6361e-08	4.5634	100	241	0.253233	22	AT4G25490,AT5G13420,AT5G59780,AT4G22570,AT5G03300,AT2G01570,AT2G32720,AT2G32120,AT2G22670,AT2G30490,AT2G27820,AT1G61660,AT5G54160,AT1G79180,AT4G15340,AT5G08790,AT5G16600,AT1G28370,AT3G13110,AT3G50060,AT2G40890,AT5G04340
AT5G59780_Cluster_21	GO:0009832	0.0160406	0.0257293	5.55444	100	27	0.551264	3	AT4G34600,AT1G79180,AT5G16600
AT5G59780_Cluster_21	GO:0042546	0.0232763	0.0344568	4.83774	100	31	0.532455	3	AT4G34600,AT1G79180,AT5G16600
AT5G59780_Cluster_21	GO:0071554	0.0208786	0.0316209	3.77283	100	53	0.459436	4	AT4G34600,AT4G31590,AT1G79180,AT5G16600
AT5G59780_Cluster_21	GO:0006793	0.0139241	0.0229674	4.25447	100	47	0.475794	4	AT2G30360,AT5G03300,AT5G34850,AT5G16000
AT5G59780_Cluster_21	GO:0006082	2.82606e-05	0.000146203	5.55444	100	81	0.401686	9	AT2G04240,AT1G11840,AT4G34410,AT2G32720,AT5G63450,AT2G27820,AT1G61660,AT5G16600,AT3G13110
AT5G59780_Cluster_21	GO:0006629	0.00357595	0.00796149	4.80673	100	52	0.462029	5	AT2G04240,AT3G13730,AT2G32720,AT5G63450,AT4G15340
AT5G59780_Cluster_21	GO:0006720	0.0351178	0.047849	6.66533	100	15	0.631293	2	AT2G04240,AT4G15340
AT5G59780_Cluster_21	GO:0006721	0.0193728	0.0298271	9.08909	100	11	0.673521	2	AT2G04240,AT4G15340
AT5G59780_Cluster_21	GO:0016053	0.00793355	0.0149706	4.999	100	40	0.497751	4	AT2G32720,AT2G27820,AT5G16600,AT3G13110
AT5G59780_Cluster_21	GO:0019752	5.1389e-06	3.30557e-05	6.81682	100	66	0.429569	9	AT2G04240,AT1G11840,AT4G34410,AT2G32720,AT5G63450,AT2G27820,AT1G61660,AT5G16600,AT3G13110
AT5G59780_Cluster_21	GO:0043436	2.82606e-05	0.000146203	5.55444	100	81	0.401686	9	AT2G04240,AT1G11840,AT4G34410,AT2G32720,AT5G63450,AT2G27820,AT1G61660,AT5G16600,AT3G13110
AT5G59780_Cluster_21	GO:0044238	7.47906e-10	1.20793e-08	3.90312	100	333	0.209208	26	AT4G25490,AT2G30360,AT5G59780,AT4G22570,AT2G04240,AT3G13730,AT5G03300,AT2G01570,AT4G34410,AT2G32720,AT5G63450,AT2G32120,AT2G22670,AT2G27820,AT1G61660,AT5G54160,AT1G79180,AT4G15340,AT5G08790,AT5G16600,AT5G16000,AT1G28370,AT5G07460,AT3G13110,AT3G50060,AT5G04340
AT5G59780_Cluster_21	GO:0044255	0.00942585	0.0170932	4.76095	100	42	0.491108	4	AT2G04240,AT2G32720,AT5G63450,AT4G15340
AT5G59780_Cluster_21	GO:0044281	1.32558e-06	9.98022e-06	5.50349	100	109	0.361262	12	AT4G22570,AT2G04240,AT1G11840,AT5G03300,AT4G34410,AT2G32720,AT5G63450,AT2G30490,AT2G27820,AT1G61660,AT5G16600,AT3G13110
AT5G59780_Cluster_21	GO:0044283	0.000304746	0.00111107	6.3817	100	47	0.475794	6	AT5G03300,AT2G32720,AT2G30490,AT2G27820,AT5G16600,AT3G13110
AT5G59780_Cluster_21	GO:0046394	0.00793355	0.0149706	4.999	100	40	0.497751	4	AT2G32720,AT2G27820,AT5G16600,AT3G13110
AT5G59780_Cluster_21	GO:0071704	6.50165e-13	1.99002e-11	4.17671	100	383	0.190162	32	AT4G25490,AT2G30360,AT5G13420,AT5G59780,AT4G22570,AT2G04240,AT3G13730,AT1G11840,AT5G03300,AT2G01570,AT4G34410,AT5G56970,AT2G32720,AT5G63450,AT2G32120,AT2G22670,AT2G30490,AT2G27820,AT1G61660,AT5G54160,AT1G51680,AT1G79180,AT4G15340,AT5G08790,AT5G16600,AT5G16000,AT1G28370,AT5G07460,AT3G13110,AT3G50060,AT2G40890,AT5G04340
AT5G59780_Cluster_21	GO:1901576	2.72608e-10	4.96862e-09	4.65494	100	247	0.249884	23	AT4G25490,AT5G13420,AT5G59780,AT4G22570,AT3G13730,AT5G03300,AT2G01570,AT2G32720,AT2G32120,AT2G22670,AT2G30490,AT2G27820,AT1G61660,AT5G54160,AT1G79180,AT4G15340,AT5G08790,AT5G16600,AT1G28370,AT3G13110,AT3G50060,AT2G40890,AT5G04340
AT5G59780_Cluster_21	GO:0006520	5.82348e-05	0.000270616	11.3614	100	22	0.579148	5	AT4G34410,AT2G27820,AT1G61660,AT5G16600,AT3G13110
AT5G59780_Cluster_21	GO:0006725	2.10591e-11	4.79244e-10	5.8977	100	178	0.294489	21	AT4G25490,AT5G13420,AT5G59780,AT4G22570,AT5G03300,AT2G01570,AT4G34410,AT5G56970,AT2G22670,AT2G30490,AT2G27820,AT1G61660,AT5G54160,AT1G51680,AT1G79180,AT5G08790,AT5G16600,AT1G28370,AT3G50060,AT2G40890,AT5G04340
AT5G59780_Cluster_21	GO:0006807	1.19415e-08	1.4523e-07	4.0138	100	274	0.23576	22	AT4G25490,AT2G30360,AT5G59780,AT4G22570,AT5G03300,AT2G01570,AT4G34410,AT5G56970,AT2G32120,AT2G22670,AT2G27820,AT1G61660,AT5G54160,AT1G79180,AT5G08790,AT5G16600,AT5G16000,AT1G28370,AT5G07460,AT3G13110,AT3G50060,AT5G04340
AT5G59780_Cluster_21	GO:0009072	0.000256502	0.000960749	21.4243	100	7	0.73506	3	AT4G34410,AT2G27820,AT5G16600
AT5G59780_Cluster_21	GO:0014070	0.00724958	0.0138856	5.12718	100	39	0.501198	4	AT1G66180,AT4G32280,AT5G08790,AT3G50930
AT5G59780_Cluster_21	GO:0032787	0.00490483	0.0102049	5.71314	100	35	0.515931	4	AT2G04240,AT1G11840,AT2G32720,AT5G63450
AT5G59780_Cluster_21	GO:1901360	1.17122e-11	2.79153e-10	5.72802	100	192	0.28418	22	AT4G25490,AT5G13420,AT5G59780,AT4G22570,AT3G13730,AT5G03300,AT2G01570,AT4G34410,AT2G22670,AT2G30490,AT2G27820,AT1G61660,AT5G54160,AT1G51680,AT1G79180,AT4G15340,AT5G08790,AT5G16600,AT1G28370,AT3G50060,AT2G40890,AT5G04340
AT5G59780_Cluster_21	GO:1901564	3.39811e-06	2.2935e-05	4.29362	100	163	0.306474	14	AT2G30360,AT4G22570,AT5G03300,AT2G01570,AT4G34410,AT5G56970,AT2G32120,AT2G27820,AT1G61660,AT5G54160,AT5G16600,AT5G16000,AT5G07460,AT3G13110
AT5G59780_Cluster_21	GO:0006139	2.57393e-06	1.80561e-05	4.74358	100	137	0.330134	13	AT4G25490,AT5G59780,AT4G22570,AT5G03300,AT2G01570,AT2G22670,AT1G61660,AT1G79180,AT5G08790,AT5G16600,AT1G28370,AT3G50060,AT5G04340
AT5G59780_Cluster_21	GO:0010150	0.00359968	0.00798942	9.37312	100	16	0.622506	3	AT3G10985,AT2G44300,AT5G08790
AT5G59780_Cluster_21	GO:0034641	7.61482e-07	6.0658e-06	4.51717	100	166	0.303991	15	AT4G25490,AT5G59780,AT4G22570,AT5G03300,AT2G01570,AT4G34410,AT2G22670,AT1G61660,AT5G54160,AT1G79180,AT5G08790,AT5G16600,AT1G28370,AT3G50060,AT5G04340
AT5G59780_Cluster_21	GO:0046483	1.95208e-08	2.26208e-07	5.11946	100	166	0.303991	17	AT4G25490,AT5G59780,AT4G22570,AT5G03300,AT2G01570,AT4G34410,AT5G56970,AT2G22670,AT1G61660,AT5G54160,AT1G79180,AT5G08790,AT5G16600,AT1G28370,AT3G50060,AT2G40890,AT5G04340
AT5G59780_Cluster_21	GO:0048366	0.000667663	0.00211626	6.94306	100	36	0.512096	5	AT3G13730,AT2G01570,AT3G10985,AT2G44300,AT5G08790
AT5G59780_Cluster_21	GO:0048827	0.00152625	0.00409184	5.81279	100	43	0.487904	5	AT3G13730,AT2G01570,AT3G10985,AT2G44300,AT5G08790
AT5G59780_Cluster_21	GO:0090693	0.00359968	0.00798942	9.37312	100	16	0.622506	3	AT3G10985,AT2G44300,AT5G08790
AT5G59780_Cluster_21	GO:0006970	0.0118458	0.0203805	3.62246	100	69	0.423517	5	AT2G04240,AT2G01570,AT1G61660,AT5G54160,AT4G39090
AT5G59780_Cluster_21	GO:0009314	3.06041e-08	3.37735e-07	8.72841	100	63	0.435903	11	AT2G40080,AT2G01570,AT1G66180,AT2G30490,AT2G27820,AT4G32280,AT1G51680,AT1G79180,AT5G08790,AT3G50930,AT3G18780
AT5G59780_Cluster_21	GO:0009416	3.06041e-08	3.37735e-07	8.72841	100	63	0.435903	11	AT2G40080,AT2G01570,AT1G66180,AT2G30490,AT2G27820,AT4G32280,AT1G51680,AT1G79180,AT5G08790,AT3G50930,AT3G18780
AT5G59780_Cluster_21	GO:0009651	0.0312935	0.0436191	3.33267	100	60	0.442546	4	AT2G04240,AT2G01570,AT1G61660,AT4G39090
AT5G59780_Cluster_21	GO:0009653	0.00501759	0.0104019	3.74925	100	80	0.403377	6	AT4G34600,AT2G38120,AT3G27960,AT2G22670,AT1G49240,AT3G18780
AT5G59780_Cluster_21	GO:0009888	0.000962093	0.0028579	5.17138	100	58	0.447162	6	AT2G38120,AT2G01570,AT4G34410,AT1G49240,AT1G28370,AT3G18780
AT5G59780_Cluster_21	GO:0010015	0.00019758	0.000772973	8.92679	100	28	0.546313	5	AT4G34600,AT2G38120,AT2G22670,AT1G49240,AT3G18780
AT5G59780_Cluster_21	GO:0019538	0.036257	0.0491926	2.71685	100	92	0.384348	5	AT2G30360,AT2G01570,AT2G32120,AT5G16000,AT5G07460
AT5G59780_Cluster_21	GO:0040007	0.00221528	0.00552723	4.41088	100	68	0.425505	6	AT4G34600,AT3G27960,AT2G01570,AT1G49240,AT5G16000,AT3G18780
AT5G59780_Cluster_21	GO:0043170	5.46885e-05	0.000255848	3.19085	100	235	0.256665	15	AT4G25490,AT2G30360,AT5G59780,AT2G01570,AT2G32120,AT2G22670,AT1G61660,AT1G79180,AT5G08790,AT5G16600,AT5G16000,AT1G28370,AT5G07460,AT3G50060,AT5G04340
AT5G59780_Cluster_21	GO:0048589	0.00137016	0.00376797	4.83774	100	62	0.438081	6	AT4G34600,AT3G27960,AT2G01570,AT1G49240,AT5G16000,AT3G18780
AT5G59780_Cluster_21	GO:0050793	0.000405758	0.00141139	5.07145	100	69	0.423517	7	AT4G34600,AT2G40080,AT2G01570,AT2G22670,AT5G08790,AT5G16000,AT5G04340
AT5G59780_Cluster_21	GO:1902074	0.00238762	0.00586279	4.34696	100	69	0.423517	6	AT4G25490,AT2G30360,AT5G59780,AT1G66180,AT1G61660,AT4G39090
AT5G59780_Cluster_21	GO:1905392	0.00122633	0.00344323	6.09634	100	41	0.494389	5	AT4G34600,AT2G38120,AT2G22670,AT1G49240,AT3G18780
AT5G59780_Cluster_21	GO:0010200	0.00185776	0.00481039	7.40593	100	27	0.551264	4	AT5G59780,AT2G04240,AT4G34410,AT3G50060
AT5G59780_Cluster_21	GO:0010243	0.00352633	0.00788383	6.24875	100	32	0.528132	4	AT5G59780,AT2G04240,AT4G34410,AT3G50060
AT5G59780_Cluster_21	GO:1901698	0.00600109	0.0119205	5.40432	100	37	0.508365	4	AT5G59780,AT2G04240,AT4G34410,AT3G50060
AT5G59780_Cluster_21	GO:2000280	0.00563945	0.0114069	16.6633	100	6	0.756048	2	AT2G22670,AT5G04340
AT5G59780_Cluster_21	GO:0002376	0.00501759	0.0104019	3.74925	100	80	0.403377	6	AT4G34410,AT2G32240,AT4G39090,AT5G12170,AT3G50930,AT5G16000
AT5G59780_Cluster_21	GO:0006351	3.11943e-06	2.12895e-05	5.61112	100	98	0.375746	11	AT4G25490,AT5G59780,AT2G01570,AT2G22670,AT1G61660,AT1G79180,AT5G08790,AT5G16600,AT1G28370,AT3G50060,AT5G04340
AT5G59780_Cluster_21	GO:0006355	3.11943e-06	2.12895e-05	5.61112	100	98	0.375746	11	AT4G25490,AT5G59780,AT2G01570,AT2G22670,AT1G61660,AT1G79180,AT5G08790,AT5G16600,AT1G28370,AT3G50060,AT5G04340
AT5G59780_Cluster_21	GO:0006952	0.0017519	0.004587	3.97648	100	88	0.390401	7	AT3G27960,AT4G34410,AT2G32240,AT4G39090,AT5G12170,AT3G50930,AT5G16000
AT5G59780_Cluster_21	GO:0006955	0.00471616	0.00987048	3.79671	100	79	0.40509	6	AT4G34410,AT2G32240,AT4G39090,AT5G12170,AT3G50930,AT5G16000
AT5G59780_Cluster_21	GO:0009059	4.80451e-05	0.000229519	3.89532	100	154	0.314208	12	AT4G25490,AT5G59780,AT2G01570,AT2G32120,AT2G22670,AT1G61660,AT1G79180,AT5G08790,AT5G16600,AT1G28370,AT3G50060,AT5G04340
AT5G59780_Cluster_21	GO:0009605	1.62333e-08	1.91416e-07	5.18189	100	164	0.305642	17	AT2G33830,AT2G40080,AT2G38120,AT4G34410,AT2G32240,AT3G12100,AT1G66180,AT3G10985,AT1G61660,AT2G44300,AT4G39090,AT5G12170,AT1G51680,AT1G29195,AT5G08790,AT3G50930,AT5G16000
AT5G59780_Cluster_21	GO:0009607	1.42606e-07	1.35157e-06	5.55444	100	126	0.341529	14	AT2G33830,AT2G38120,AT4G34410,AT2G32240,AT3G12100,AT3G10985,AT2G44300,AT4G39090,AT5G12170,AT1G51680,AT1G29195,AT5G08790,AT3G50930,AT5G16000
AT5G59780_Cluster_21	GO:0009620	7.75507e-05	0.000347005	8.10649	100	37	0.508365	6	AT4G34410,AT2G32240,AT3G10985,AT1G51680,AT1G29195,AT5G08790
AT5G59780_Cluster_21	GO:0009889	2.83494e-05	0.000146587	4.47065	100	123	0.34481	11	AT4G25490,AT5G59780,AT2G01570,AT2G22670,AT1G61660,AT1G79180,AT5G08790,AT5G16600,AT1G28370,AT3G50060,AT5G04340
AT5G59780_Cluster_21	GO:0010467	4.82622e-06	3.12641e-05	4.87707	100	123	0.34481	12	AT4G25490,AT5G59780,AT2G01570,AT2G32120,AT2G22670,AT1G61660,AT1G79180,AT5G08790,AT5G16600,AT1G28370,AT3G50060,AT5G04340
AT5G59780_Cluster_21	GO:0010468	8.13792e-06	4.95159e-05	5.09157	100	108	0.362517	11	AT4G25490,AT5G59780,AT2G01570,AT2G22670,AT1G61660,AT1G79180,AT5G08790,AT5G16600,AT1G28370,AT3G50060,AT5G04340
AT5G59780_Cluster_21	GO:0010556	1.49454e-05	8.43848e-05	4.78165	100	115	0.353967	11	AT4G25490,AT5G59780,AT2G01570,AT2G22670,AT1G61660,AT1G79180,AT5G08790,AT5G16600,AT1G28370,AT3G50060,AT5G04340
AT5G59780_Cluster_21	GO:0016070	7.43121e-06	4.58391e-05	5.13916	100	107	0.363784	11	AT4G25490,AT5G59780,AT2G01570,AT2G22670,AT1G61660,AT1G79180,AT5G08790,AT5G16600,AT1G28370,AT3G50060,AT5G04340
AT5G59780_Cluster_21	GO:0018130	2.34875e-08	2.67404e-07	5.8582	100	128	0.339385	15	AT4G25490,AT5G59780,AT4G22570,AT5G03300,AT2G01570,AT2G22670,AT1G61660,AT5G54160,AT1G79180,AT5G08790,AT5G16600,AT1G28370,AT3G50060,AT2G40890,AT5G04340
AT5G59780_Cluster_21	GO:0019219	5.62207e-06	3.57978e-05	5.2874	100	104	0.367656	11	AT4G25490,AT5G59780,AT2G01570,AT2G22670,AT1G61660,AT1G79180,AT5G08790,AT5G16600,AT1G28370,AT3G50060,AT5G04340
AT5G59780_Cluster_21	GO:0019222	1.0604e-06	8.18043e-06	4.72878	100	148	0.319618	14	AT4G25490,AT5G59780,AT2G01570,AT4G34410,AT2G22670,AT1G61660,AT5G54160,AT5G34850,AT1G79180,AT5G08790,AT5G16600,AT1G28370,AT3G50060,AT5G04340
AT5G59780_Cluster_21	GO:0019438	5.26928e-11	1.11064e-09	6.86885	100	131	0.336231	18	AT4G25490,AT5G13420,AT5G59780,AT4G22570,AT5G03300,AT2G01570,AT2G22670,AT2G30490,AT2G27820,AT1G61660,AT5G54160,AT1G79180,AT5G08790,AT5G16600,AT1G28370,AT3G50060,AT2G40890,AT5G04340
AT5G59780_Cluster_21	GO:0031323	4.17432e-06	2.75813e-05	4.54455	100	143	0.324298	13	AT4G25490,AT5G59780,AT2G01570,AT4G34410,AT2G22670,AT1G61660,AT5G34850,AT1G79180,AT5G08790,AT5G16600,AT1G28370,AT3G50060,AT5G04340
AT5G59780_Cluster_21	GO:0031326	2.42785e-05	0.000128036	4.54455	100	121	0.347042	11	AT4G25490,AT5G59780,AT2G01570,AT2G22670,AT1G61660,AT1G79180,AT5G08790,AT5G16600,AT1G28370,AT3G50060,AT5G04340
AT5G59780_Cluster_21	GO:0032774	3.11943e-06	2.12895e-05	5.61112	100	98	0.375746	11	AT4G25490,AT5G59780,AT2G01570,AT2G22670,AT1G61660,AT1G79180,AT5G08790,AT5G16600,AT1G28370,AT3G50060,AT5G04340
AT5G59780_Cluster_21	GO:0034654	1.43095e-07	1.35557e-06	6.07355	100	107	0.363784	13	AT4G25490,AT5G59780,AT4G22570,AT5G03300,AT2G01570,AT2G22670,AT1G61660,AT1G79180,AT5G08790,AT5G16600,AT1G28370,AT3G50060,AT5G04340
AT5G59780_Cluster_21	GO:0043207	1.42606e-07	1.35157e-06	5.55444	100	126	0.341529	14	AT2G33830,AT2G38120,AT4G34410,AT2G32240,AT3G12100,AT3G10985,AT2G44300,AT4G39090,AT5G12170,AT1G51680,AT1G29195,AT5G08790,AT3G50930,AT5G16000
AT5G59780_Cluster_21	GO:0044271	2.33321e-07	2.09313e-06	5.34244	100	131	0.336231	14	AT4G25490,AT5G59780,AT4G22570,AT5G03300,AT2G01570,AT2G22670,AT1G61660,AT5G54160,AT1G79180,AT5G08790,AT5G16600,AT1G28370,AT3G50060,AT5G04340
AT5G59780_Cluster_21	GO:0044419	1.42606e-07	1.35157e-06	5.55444	100	126	0.341529	14	AT2G33830,AT2G38120,AT4G34410,AT2G32240,AT3G12100,AT3G10985,AT2G44300,AT4G39090,AT5G12170,AT1G51680,AT1G29195,AT5G08790,AT3G50930,AT5G16000
AT5G59780_Cluster_21	GO:0048518	0.000109594	0.000467632	4.68656	100	96	0.378554	9	AT4G25490,AT2G40080,AT2G01570,AT2G01910,AT1G61660,AT1G79180,AT5G08790,AT5G16600,AT3G50060
AT5G59780_Cluster_21	GO:0051171	2.59134e-06	1.81529e-05	5.17138	100	116	0.352788	12	AT4G25490,AT5G59780,AT2G01570,AT4G34410,AT2G22670,AT1G61660,AT1G79180,AT5G08790,AT5G16600,AT1G28370,AT3G50060,AT5G04340
AT5G59780_Cluster_21	GO:0051252	3.45169e-06	2.32654e-05	5.55444	100	99	0.374364	11	AT4G25490,AT5G59780,AT2G01570,AT2G22670,AT1G61660,AT1G79180,AT5G08790,AT5G16600,AT1G28370,AT3G50060,AT5G04340
AT5G59780_Cluster_21	GO:0051707	1.42606e-07	1.35157e-06	5.55444	100	126	0.341529	14	AT2G33830,AT2G38120,AT4G34410,AT2G32240,AT3G12100,AT3G10985,AT2G44300,AT4G39090,AT5G12170,AT1G51680,AT1G29195,AT5G08790,AT3G50930,AT5G16000
AT5G59780_Cluster_21	GO:0060255	2.83494e-05	0.000146587	4.47065	100	123	0.34481	11	AT4G25490,AT5G59780,AT2G01570,AT2G22670,AT1G61660,AT1G79180,AT5G08790,AT5G16600,AT1G28370,AT3G50060,AT5G04340
AT5G59780_Cluster_21	GO:0080090	1.08041e-06	8.31465e-06	5.11709	100	127	0.340453	13	AT4G25490,AT5G59780,AT2G01570,AT4G34410,AT2G22670,AT1G61660,AT5G54160,AT1G79180,AT5G08790,AT5G16600,AT1G28370,AT3G50060,AT5G04340
AT5G59780_Cluster_21	GO:0090304	1.76302e-05	9.69876e-05	4.69991	100	117	0.351619	11	AT4G25490,AT5G59780,AT2G01570,AT2G22670,AT1G61660,AT1G79180,AT5G08790,AT5G16600,AT1G28370,AT3G50060,AT5G04340
AT5G59780_Cluster_21	GO:0098542	0.00636653	0.0125155	3.57071	100	84	0.396734	6	AT4G34410,AT2G32240,AT4G39090,AT5G12170,AT3G50930,AT5G16000
AT5G59780_Cluster_21	GO:1901362	3.1334e-12	8.29261e-11	6.94306	100	144	0.323349	20	AT4G25490,AT5G13420,AT5G59780,AT4G22570,AT3G13730,AT5G03300,AT2G01570,AT2G22670,AT2G30490,AT2G27820,AT1G61660,AT5G54160,AT1G79180,AT4G15340,AT5G08790,AT5G16600,AT1G28370,AT3G50060,AT2G40890,AT5G04340
AT5G59780_Cluster_21	GO:2001141	3.11943e-06	2.12895e-05	5.61112	100	98	0.375746	11	AT4G25490,AT5G59780,AT2G01570,AT2G22670,AT1G61660,AT1G79180,AT5G08790,AT5G16600,AT1G28370,AT3G50060,AT5G04340
AT5G59780_Cluster_21	GO:0009642	0.0229476	0.0341201	8.33167	100	12	0.661674	2	AT2G27820,AT3G18780
AT5G59780_Cluster_21	GO:0042180	4.46787e-05	0.000215476	18.1782	100	11	0.673521	4	AT1G11840,AT4G34410,AT2G30490,AT1G61660
AT5G59780_Cluster_21	GO:1901615	0.0027708	0.00656208	6.66533	100	30	0.536919	4	AT2G04240,AT3G13730,AT1G11840,AT5G54160
AT5G59780_Cluster_21	GO:0009834	0.0308311	0.0431376	7.14143	100	14	0.640686	2	AT1G79180,AT5G16600
AT5G59780_Cluster_21	GO:0010087	0.0308311	0.0431376	7.14143	100	14	0.640686	2	AT4G34410,AT1G28370
AT5G59780_Cluster_21	GO:0030154	0.000876565	0.00264837	5.26211	100	57	0.449529	6	AT4G34600,AT2G38120,AT3G27960,AT2G01570,AT1G49240,AT3G18780
AT5G59780_Cluster_21	GO:0044087	0.000597872	0.00193712	16.6633	100	9	0.700843	3	AT2G01910,AT1G79180,AT5G16600
AT5G59780_Cluster_21	GO:0048522	3.81229e-05	0.00018874	6.15262	100	65	0.431648	8	AT4G25490,AT2G01570,AT2G01910,AT1G61660,AT1G79180,AT5G08790,AT5G16600,AT3G50060
AT5G59780_Cluster_21	GO:0048869	0.00137016	0.00376797	4.83774	100	62	0.438081	6	AT4G34600,AT2G38120,AT3G27960,AT2G01570,AT1G49240,AT3G18780
AT5G59780_Cluster_21	GO:1903338	0.00563945	0.0114069	16.6633	100	6	0.756048	2	AT1G79180,AT5G16600
AT5G59780_Cluster_21	GO:2000652	0.00563945	0.0114069	16.6633	100	6	0.756048	2	AT1G79180,AT5G16600
AT5G59780_Cluster_21	GO:0000902	0.0110902	0.0193583	4.54455	100	44	0.484774	4	AT4G34600,AT3G27960,AT1G49240,AT3G18780
AT5G59780_Cluster_21	GO:0009698	1.38432e-07	1.32133e-06	15.9059	100	22	0.579148	7	AT5G13420,AT2G30490,AT5G54160,AT1G51680,AT1G79180,AT5G16600,AT2G40890
